product_a_id,product_b_id,score,decision,name_a,name_b,brand_a,brand_b,retailer_a,retailer_b,price_a,price_b,dimension_a,dimension_b,explanation
1918,1985,0.7415,review,"Secador 2000w 127v, Taiff, Style 333, Preto, Pequeno","Secador Taiff Black Ion, 2000W, 127V, Preto",taiff,taiff,amazon_br,amazon_br,16731,22990,,,"brand_match:taiff; title_medium:0.86; model_match:127v,2000w; size_match:687g; shade_match:preto; pack_match:20; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
2457,2885,0.7414,review,VULT MEGA BASE COR V220 26ML,VULT MEGA BASE COR V180 26ML,vult,vult,amazon_br,amazon_br,1889,2690,26ml,26ml,brand_match:vult; title_high:0.93; model_match:5hse; size_ambiguous; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3831,3908,0.7408,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),mary kay,mary kay,amazon_br,amazon_br,6390,7090,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier
2946,3676,0.7407,review,Magic Color Gloss Matizador 3D Morena Iluminada Amêndoa – Efeito Marrom Dourado,Magic Color Gloss Matizador 3D Morena Iluminada Doce De Leite – Efeito Loiro Médio Dourado,magic color,magic color,amazon_br,amazon_br,4600,4654,,,brand_match:magic color; title_medium:0.89; model_match:3d; size_ambiguous; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2524,3914,0.7395,review,Base Time Wise 3D Beige N150,Base Time Wise 3D Beige C120,mary kay,mary kay,amazon_br,amazon_br,7400,7500,,,brand_match:mary kay; title_high:0.93; model_match:3d; size_ambiguous; category_exact; price_close; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
3010,3639,0.7394,review,Eudora Soul Turbo 7.0 Máscara para Cílios 10g,Eudora SOUL Turbo Máscara de Cílios 10g,eudora,eudora,amazon_br,amazon_br,,5490,10g,10g,"brand_match:eudora; title_high:0.96; model_match:15x,20x; size_ambiguous; category_exact; penalty:clearly_incompatible_variant"
3861,3914,0.7394,review,Base Time Wise 3D Ivory W130,Base Time Wise 3D Beige C120,mary kay,mary kay,amazon_br,amazon_br,7500,7500,,,brand_match:mary kay; title_medium:0.79; model_match:3d; size_match:40g; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
3065,4039,0.7394,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W160),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N190),mary kay,mary kay,amazon_br,amazon_br,7990,7000,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2524,3720,0.7393,review,Base Time Wise 3D Beige N150,Base Time Wise 3D Beige N200,mary kay,mary kay,amazon_br,amazon_br,7400,7284,,,brand_match:mary kay; title_high:0.93; model_match:3d; size_ambiguous; category_exact; price_close; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant
3831,4012,0.7391,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W110),mary kay,mary kay,amazon_br,amazon_br,6390,7500,30ml,30ml,brand_match:mary kay; title_high:0.98; model_match:3d; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3804,4039,0.739,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N190),mary kay,mary kay,amazon_br,amazon_br,7990,7000,30ml,30ml,brand_match:mary kay; title_high:0.98; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3908,4039,0.739,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N190),mary kay,mary kay,amazon_br,amazon_br,7090,7000,30ml,30ml,brand_match:mary kay; title_high:0.98; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2724,3186,0.7388,review,Mari Maria Base/Corret Mat Velvet Skin Bege Claro 2 25g,Mari Maria Base/Corret Mat Velvet Skin Bege Claro 1 25g,mari maria makeup,Mari Maria Makeup,amazon_br,amazon_br,6580,6489,25g,25g,brand_match:mari maria makeup; title_high:0.98; model_missing_one_side; size_ambiguous; shade_match:ret; pack_missing_one_side; category_exact; price_close
1055,1066,0.7386,review,GA.MA ITALY Escova Rotativa Marula - Bivolt,GA.MA ITALY Escova Rotativa Eleganza Plus - Bivolt,ga.ma italy professional,ga.ma italy professional,amazon_br,amazon_br,37490,27989,,,brand_match:ga ma italy professional; title_high:0.91; model_match:100w; size_match:508g; pack_match:43; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
172,2638,0.7382,review,Base Time Wise 3D Ivory N160,Base Time Wise 3D Beige W180,mary kay,mary kay,amazon_br,amazon_br,6984,7000,,,brand_match:mary kay; title_medium:0.79; model_match:3d; size_match:40g; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
3804,3831,0.7382,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W100),mary kay,mary kay,amazon_br,amazon_br,7990,6390,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; penalty:conflicting_global_identifier
2513,2927,0.7381,review,VULT MEGA BASE COR V170 26ML,VULT MEGA BASE COR V270 26ML,vult,vult,amazon_br,amazon_br,1889,1889,26ml,26ml,brand_match:vult; title_high:0.96; model_match:5hse; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2457,2927,0.7378,review,VULT MEGA BASE COR V220 26ML,VULT MEGA BASE COR V270 26ML,vult,vult,amazon_br,amazon_br,1889,1889,26ml,26ml,brand_match:vult; title_high:0.96; model_match:5hse; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3192,4114,0.7378,review,BT PLUSH WOOD 3X1 BTO BLUSH E SOMBRA,BT PLUSH COCOA 3X1 BTO BLUSH E SOMBRA,bruna tavares,bruna tavares,amazon_br,amazon_br,7308,6990,,,brand_match:bruna tavares; title_high:0.93; model_match:3x1; color_match:marrom; shade_match:marrom; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size; penalty:clearly_incompatible_variant
965,1069,0.7377,review,"MONDIAL Escova Secadora By Juliette, Azul/Rosa, 1200W, Bivolt - ES-JU-03","MONDIAL Escova Alisadora By Juliette, Azul/Rosa, 36W, Bivolt - EA-JU-03",mondial,mondial,amazon_br,amazon_br,14900,12987,,,"brand_match:mondial; title_medium:0.87; model_match:127v,220v,qu4tro; color_match:rosa; shade_match:azul; pack_match:5; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size"
925,1007,0.7374,review,Escova Secadora Britânia BEC02PR Bivolt 4 em 1 1300W,Escova Secadora Britânia Soft 4 em 1 1300W Bivolt BES13VD Bivolt,britânia,britânia,amazon_br,amazon_br,8009,16100,,,brand_match:britania; title_high:0.92; model_match:1300w; size_missing_one_side; pack_match:5; penalty:clearly_incompatible_variant
1223,1235,0.7373,review,Karsten Toalha De Rosto Lumina - Branco Com Cinza 48 x 80 Q,Karsten Toalha de Rosto Lumina Mineral com Cinza 48 X 80,karsten,karsten,amazon_br,amazon_br,3990,3490,,,brand_match:karsten; title_high:0.92; model_match:60oc; size_ambiguous; pack_match:48; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3834,4035,0.7371,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige C110),Base liquida matte Timewise® 3D Mary kay - 30ml (Bronze W120),mary kay,mary kay,amazon_br,amazon_br,7500,7500,30ml,30ml,brand_match:mary kay; title_high:0.90; model_match:3d; size_ambiguous; pack_match:3; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3033,4159,0.7368,review,NINA GLOSS LABIAL INSTANT GLOW AMETISTA,NINA GLOSS LABIAL INSTANT GLOW TURMALINA,nina makeup,nina makeup,amazon_br,amazon_br,3981,4990,,,brand_match:nina makeup; title_medium:0.87; model_match:3d; size_match:4g; pack_match:5; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3518,3804,0.7359,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W180),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),mary kay,mary kay,amazon_br,amazon_br,7484,7990,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3080,3720,0.7358,review,BASE TIME WISE 3D MARY KAY (bege n190),Base Time Wise 3D Beige N200,mary kay,mary kay,amazon_br,amazon_br,7500,7284,,,brand_match:mary kay; title_medium:0.78; model_match:3d; size_ambiguous; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
3159,4114,0.7358,review,BT PLUSH NUTS 3X1 BTO BLUSH E SOMBRA,BT PLUSH COCOA 3X1 BTO BLUSH E SOMBRA,bruna tavares,bruna tavares,amazon_br,amazon_br,7308,6990,,,brand_match:bruna tavares; title_high:0.93; model_match:3x1; color_match:marrom; shade_match:marrom; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size; penalty:clearly_incompatible_variant
3804,4199,0.7356,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W100),mary kay,mary kay,amazon_br,amazon_br,7990,7500,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3080,3914,0.7355,review,BASE TIME WISE 3D MARY KAY (bege n190),Base Time Wise 3D Beige C120,mary kay,mary kay,amazon_br,amazon_br,7500,7500,,,brand_match:mary kay; title_medium:0.78; model_match:3d; size_ambiguous; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
3804,3908,0.7355,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),mary kay,mary kay,amazon_br,amazon_br,7990,7090,30ml,30ml,"brand_match:mary kay; title_high:1.00; model_match:3d,n210; size_ambiguous; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
3080,4039,0.7345,review,BASE TIME WISE 3D MARY KAY (bege n190),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N190),mary kay,mary kay,amazon_br,amazon_br,7500,7000,,30ml,"brand_match:mary kay; title_medium:0.77; model_match:3d,n190; size_ambiguous; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant"
1974,1986,0.7344,review,GA.MA ITALY Secador de Cabelo Gama Lichia Ceramic Ion 2100W 127V,GA.MA Italy Secador Gama Eleganza Plus Ceramic Ion - 2100W - 127V Nac,ga.ma italy professional,ga.ma italy professional,amazon_br,amazon_br,15190,14797,,,"brand_match:ga ma italy professional; title_medium:0.85; model_match:100w,127v,2100w; size_match:641g; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant"
3518,3908,0.7343,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W180),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),mary kay,mary kay,amazon_br,amazon_br,7484,7090,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3804,3834,0.7343,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige C110),mary kay,mary kay,amazon_br,amazon_br,7990,7500,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3448,3472,0.7338,review,Contém 1g Delineador Líquido Para Olhos Glitter (Liquid Liner) - Galáctica 3Ml,Contém 1g Delineador Líquido Para Olhos (Liquid Liner) Quase Preto - Submerso 3Ml,contém 1 g,contém 1 g,amazon_br,amazon_br,4086,5028,3ml,3ml,brand_match:contem 1 g; title_medium:0.86; model_match:3d; size_ambiguous; shade_match:azul; pack_match:4; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
1008,1078,0.7334,review,"Escova Secadora, Mondial, Golden Rose, 1200W, Bivolt - ES-02-BI","Escova Secadora, Mondial, Golden Rose, 1200W, 110V - ES-02",mondial,mondial,amazon_br,amazon_br,11305,19700,,,"brand_match:mondial; title_high:0.95; model_match:1200w,127v,200w; color_match:rose; shade_match:golden; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_size; penalty:clearly_incompatible_variant"
2225,2283,0.733,review,Vult Máscara de Cílios Extreme Bombastic! Resistente à Água 10g,Vult Máscara de Cílios Extreme Bombastic 10g,vult,vult,amazon_br,amazon_br,4276,3752,10g,10g,brand_match:vult; title_high:1.00; model_missing_one_side; size_ambiguous; color_match:preto; shade_match:preto; pack_missing_one_side; category_exact; price_close
1290,1764,0.7327,review,"Kit Jogo Toalhas Banho e Rosto, 4 Pe�as, Medalh�o, Corttex, Algod�o, Jacquard, Alta Absor��o, 450g/m� - Altihaus (Cinza/Marinho)","Kit Jogo Toalhas Banho, 2 Pe�as, Medalh�o, Corttex, Algod�o, Jacquard, Alta Absor��o, 450g/m� - Altihaus (Branco/Verde)","altihaus, altihaus","altihaus, altihaus",amazon_br,amazon_br,14450,7469,450g,450g,brand_match:altihaus altihaus; title_high:0.92; model_match:140c; size_ambiguous; shade_match:ttex; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
261,354,0.7325,review,"Kit Tatamento de Melasma: Sabonete Tranexâmico, Ácido Mandélico & Hyalo Lacto Z15","Kit Sabonete Tranexâmico, Mandel Arbuty, Glyco Niacinamida - Tratamento de Melasma, Rugas e Oleosidade Facial Z18",zaniah dermocosméticos,zaniah dermocosméticos,amazon_br,amazon_br,18900,17900,,,"brand_match:zaniah dermocosmeticos; model_match:1o,2o,3o; size_ambiguous; pack_match:19; category_exact; price_close; penalty:clearly_incompatible_variant"
3720,3861,0.7322,review,Base Time Wise 3D Beige N200,Base Time Wise 3D Ivory W130,mary kay,mary kay,amazon_br,amazon_br,7284,7500,,,brand_match:mary kay; title_medium:0.76; model_match:3d; size_match:40g; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
2638,3323,0.7321,review,Base Time Wise 3D Beige W180,Base Time Wise 3D Ivory C110,mary kay,mary kay,amazon_br,amazon_br,7000,7500,,,brand_match:mary kay; title_medium:0.76; model_match:3d; size_match:40g; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
3908,4199,0.7321,review,Base liquida matte Timewise® 3D Mary kay - 30ml (Beige N210),Base liquida matte Timewise® 3D Mary kay - 30ml (Beige W100),mary kay,mary kay,amazon_br,amazon_br,7090,7500,30ml,30ml,brand_match:mary kay; title_high:0.96; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
3422,4119,0.7314,review,Contém 1g Delineador Líquido Para Olhos (Liquid Liner) Quase Preto - Eclipse 3Ml,Contém 1g Delineador Líquido Para Olhos Glitter (Liquid Liner) - Interestelar 3ml,contém 1 g,contém 1 g,amazon_br,amazon_br,4226,3790,3ml,3ml,brand_match:contem 1 g; title_medium:0.85; model_match:3d; size_ambiguous; pack_match:4; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2701,3323,0.731,review,Base Time Wise 3D Beige W160,Base Time Wise 3D Ivory C110,mary kay,mary kay,amazon_br,amazon_br,7400,7500,,,brand_match:mary kay; title_medium:0.76; model_match:3d; size_ambiguous; pack_match:2; category_exact; price_close; penalty:clearly_incompatible_variant
2861,2927,0.7308,review,VULT MEGA BASE COR V200 26ML,VULT MEGA BASE COR V270 26ML,vult,vult,amazon_br,amazon_br,2590,1889,26ml,26ml,brand_match:vult; title_high:0.96; model_match:5hse; size_ambiguous; pack_missing_one_side; category_exact; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant
2524,3861,0.7306,review,Base Time Wise 3D Beige N150,Base Time Wise 3D Ivory W130,mary kay,mary kay,amazon_br,amazon_br,7400,7500,,,brand_match:mary kay; title_medium:0.79; model_match:3d; size_ambiguous; pack_missing_one_side; category_exact; price_close; penalty:clearly_incompatible_variant
989,1001,0.7306,review,"MONDIAL Escova Secadora, Verde, 1200W, Bivolt - ES-JU-02",MONDIAL Escova Secadora Mondial Golden Rose 1200W Bivolt - Es-Ju-01,mondial,mondial,amazon_br,amazon_br,15990,16799,,,"brand_match:mondial; title_high:0.90; model_match:1200w,127v,220v; size_match:550g; pack_match:5; category_exact; price_close; penalty:conflicting_global_identifier; penalty:clearly_incompatible_variant; penalty:clearly_incompatible_variant"
